review_id,review_text,reviewer_type,reviewer_name,business_unit,product_or_service,rating,location,city,state,country,timestamp,date,platform,device_type,sentiment_label,purchase_type,customer_tier,response_time,resolved,language,transaction_amount,tags
a613c6df-771c-49d1-bd21-485f2f125b7b,"Oh brilliant, another update that breaks the Device Upgrade. Masterful router setup work.",Anonymous,Grace H.,Telecom,Device Upgrade,1,"Austin, TX, USA",Austin,TX,USA,2025-06-05T02:56:49.703082,2025-06-05,In-Store Kiosk,Desktop,Sarcastic,Renewal,Enterprise,22,True,en,4222.93,telecom;sarcastic
d3822449-211e-48cf-8d8d-d47e9baa6c9d,Very disappointed in the API Access. uptime is unacceptable. Fix this ASAP!,Verified Buyer,Frank T.,SaaS,API Access,2,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-11-19T07:56:49.703082,2025-11-19,iOS App,Mobile,Negative,Renewal,Standard,41,True,en,2537.49,saas;negative
111554f9-fd77-4ab2-a2f0-6e1ba28783d3,I absolutely love the Credit Card. The fraud detection is fantastic and highly recommended!,Guest,Bob M.,Banking,Credit Card,5,"Austin, TX, USA",Austin,TX,USA,2026-04-27T11:59:49.703082,2026-04-27,Email,Desktop,Positive,Upgrade,VIP,11,True,en,213.77,banking;positive
de88d2d8-331a-4354-a292-f69f029545f1,Outstanding delivery driver! I've been using the Grocery Delivery for months and couldn't be happier.,Anonymous,Diana P.,Food Delivery,Grocery Delivery,4,"Austin, TX, USA",Austin,TX,USA,2026-03-10T19:40:49.703082,2026-03-10,In-Store Kiosk,Mobile,Positive,Upgrade,VIP,34,False,en,792.17,food delivery;positive
c1a44ae5-6719-4ca9-87a2-c0849659e4ac,Outstanding delivery driver! I've been using the Subscription Pass for months and couldn't be happier.,Subscriber,Grace H.,Food Delivery,Subscription Pass,4,"New York, NY, USA",New York,NY,USA,2026-04-29T03:52:49.703082,2026-04-29,In-Store Kiosk,Tablet,Positive,Renewal,Standard,14,False,en,1840.74,food delivery;positive
fad003ec-0f8c-4b7b-a1d7-ccdcbc3df301,Terrible app interface. The Mobile App is a complete waste of money.,Verified Buyer,Frank T.,Banking,Mobile App,1,"Toronto, ON, Canada",Toronto,ON,Canada,2026-01-10T11:21:49.703082,2026-01-10,Android App,Tablet,Negative,One-time,Premium,10,True,en,1417.39,banking;negative
09836ff7-ee7c-4a30-8ecb-fa8808e173fc,"Five stars. The Customer Support exceeded my expectations, especially the connection speed.",Anonymous,Frank T.,Telecom,Customer Support,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-09-07T15:53:49.703082,2025-09-07,In-Store Kiosk,Mobile,Positive,Upgrade,Enterprise,43,False,en,2471.28,telecom;positive
5e61feaf-6dfb-4eeb-8f31-75cd6e258cb8,"Five stars. The Analytics Module exceeded my expectations, especially the data export.",Verified Buyer,Bob M.,SaaS,Analytics Module,5,"New York, NY, USA",New York,NY,USA,2026-01-15T00:55:49.703082,2026-01-15,Email,Tablet,Positive,Upgrade,VIP,27,True,en,3471.01,saas;positive
44b7fdb9-e02e-4925-9687-cefe61273336,I absolutely love the Checking Account. The interest rate is fantastic and highly recommended!,Verified Buyer,Grace H.,Banking,Checking Account,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-12-29T14:23:49.703082,2025-12-29,In-Store Kiosk,Tablet,Positive,One-time,Premium,17,False,en,1350.23,banking;positive
d4b597e1-21ca-4603-b469-837719112881,"Five stars. The Analytics Module exceeded my expectations, especially the data export.",Verified Buyer,John D.,SaaS,Analytics Module,4,"Austin, TX, USA",Austin,TX,USA,2025-12-26T19:03:49.703082,2025-12-26,iOS App,Desktop,Positive,Subscription,Premium,40,True,en,846.48,saas;positive
f4938645-ad58-4037-b08b-0f5793e3a4e4,"The Home Goods is okay. The shipping speed is good, but the other features are lacking.",Subscriber,Grace H.,E-commerce,Home Goods,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-10-14T22:35:49.703082,2025-10-14,iOS App,Mobile,Mixed,Upgrade,VIP,33,True,en,883.91,e-commerce;mixed
3fd02262-427c-4c29-a4d8-3d79e5f55db1,Outstanding coverage! I've been using the 5G Data Plan for months and couldn't be happier.,Subscriber,Bob M.,Telecom,5G Data Plan,4,"San Francisco, CA, USA",San Francisco,CA,USA,2025-06-04T18:54:49.703082,2025-06-04,Email,Mobile,Positive,Renewal,Premium,47,True,en,3360.31,telecom;positive
196829d8-286b-4b1f-9abf-bdcea8393a2d,The Fiber Internet is buggy. The billing never works right. I want a refund.,Verified Buyer,Frank T.,Telecom,Fiber Internet,2,"Austin, TX, USA",Austin,TX,USA,2025-09-12T00:02:49.703082,2025-09-12,Email,Desktop,Negative,Subscription,Enterprise,35,True,en,2098.73,telecom;negative
eda58c29-7013-43b9-bc39-8144e1c60900,I absolutely love the Grocery Delivery. The delivery driver is fantastic and highly recommended!,Subscriber,Grace H.,Food Delivery,Grocery Delivery,4,"London, ENG, UK",London,ENG,UK,2026-03-27T01:52:49.703082,2026-03-27,iOS App,Desktop,Positive,One-time,Standard,45,True,en,4598.32,food delivery;positive
21af9f4b-9707-469a-a8ff-4b4e61b1d22d,"While the app tracking of the Late Night Menu is decent, the overall experience was frustrating.",Guest,Charlie R.,Food Delivery,Late Night Menu,2,"London, ENG, UK",London,ENG,UK,2026-01-30T14:11:49.703082,2026-01-30,In-Store Kiosk,Tablet,Mixed,Subscription,VIP,20,False,en,1751.41,food delivery;mixed
f5b74b05-7c6c-42b0-95a4-1de6e64b5afa,Outstanding shipping speed! I've been using the Apparel for months and couldn't be happier.,Verified Buyer,Alice S.,E-commerce,Apparel,4,"New York, NY, USA",New York,NY,USA,2025-09-03T02:42:49.703082,2025-09-03,Android App,Mobile,Positive,Renewal,Premium,24,True,en,786.79,e-commerce;positive
c6170bce-dcf0-4dbb-b43f-24d5091acbe1,Outstanding billing! I've been using the Customer Support for months and couldn't be happier.,Guest,Alice S.,Telecom,Customer Support,4,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-12-11T11:28:49.703082,2025-12-11,In-Store Kiosk,Tablet,Positive,Subscription,Standard,34,False,en,826.34,telecom;positive
c3145c76-edfd-4e20-892d-004c05bcd6c0,The CRM Dashboard is buggy. The API documentation never works right. I want a refund.,Guest,Alice S.,SaaS,CRM Dashboard,1,"London, ENG, UK",London,ENG,UK,2026-03-12T05:55:49.703082,2026-03-12,In-Store Kiosk,Mobile,Negative,Subscription,Premium,28,False,en,3437.83,saas;negative
71df7862-dc6a-433b-a047-ad3d07b4c917,Very disappointed in the Shipping & Delivery. checkout process is unacceptable. Fix this ASAP!,Guest,Frank T.,E-commerce,Shipping & Delivery,1,"London, ENG, UK",London,ENG,UK,2026-04-11T12:20:49.703082,2026-04-11,In-Store Kiosk,Desktop,Negative,Upgrade,Standard,34,False,en,1370.47,e-commerce;negative
e408fada-3a29-4c25-8b37-b50e181a46a6,The Electronics is buggy. The shipping speed never works right. I want a refund.,Verified Buyer,Diana P.,E-commerce,Electronics,1,"London, ENG, UK",London,ENG,UK,2025-11-08T00:54:49.703082,2025-11-08,Email,Tablet,Negative,Upgrade,Premium,18,False,en,3143.47,e-commerce;negative
e327ddde-ad7c-4395-a094-d91eddcac459,I absolutely love the Billing System. The UI/UX is fantastic and highly recommended!,Verified Buyer,Alice S.,SaaS,Billing System,4,"Austin, TX, USA",Austin,TX,USA,2025-10-19T20:48:49.703082,2025-10-19,Email,Tablet,Positive,Renewal,Enterprise,27,False,en,3290.51,saas;positive
ce194046-b009-485e-bcc6-8281a15a9adc,"Oh brilliant, another update that breaks the Analytics Module. Masterful uptime work.",Verified Buyer,Charlie R.,SaaS,Analytics Module,1,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-08-21T15:02:49.703082,2025-08-21,Web,Mobile,Sarcastic,Renewal,Enterprise,21,True,en,1893.95,saas;sarcastic
c6d22d21-19e9-4af4-855d-2e16d7fe106f,Great experience with Checking Account. The app interface made it totally worth it.,Guest,Eve K.,Banking,Checking Account,5,"San Francisco, CA, USA",San Francisco,CA,USA,2026-03-26T17:11:49.703082,2026-03-26,In-Store Kiosk,Tablet,Positive,One-time,Standard,4,True,en,4081.92,banking;positive
5b68ea67-4c58-42e7-b52c-9b5157f7fbe8,Very disappointed in the Device Upgrade. coverage is unacceptable. Fix this ASAP!,Guest,Charlie R.,Telecom,Device Upgrade,1,"San Francisco, CA, USA",San Francisco,CA,USA,2026-01-01T16:54:49.703082,2026-01-01,iOS App,Tablet,Negative,One-time,Standard,18,True,en,984.08,telecom;negative
08658441-5a1f-46e8-a5c5-70e68128c081,Great experience with Grocery Delivery. The menu variety made it totally worth it.,Anonymous,Charlie R.,Food Delivery,Grocery Delivery,5,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-08-02T06:09:49.703082,2025-08-02,Web,Tablet,Positive,Subscription,VIP,42,True,en,2363.58,food delivery;positive
8aff0317-55cf-4b35-a013-412ec9e3ec2f,I absolutely love the Fiber Internet. The router setup is fantastic and highly recommended!,Guest,John D.,Telecom,Fiber Internet,5,"New York, NY, USA",New York,NY,USA,2025-11-14T23:13:49.703082,2025-11-14,In-Store Kiosk,Tablet,Positive,Renewal,Premium,32,False,en,4593.41,telecom;positive
14a04d9f-376b-4264-bd31-be9948fa64d9,I absolutely love the Restaurant Partner. The food temperature is fantastic and highly recommended!,Subscriber,John D.,Food Delivery,Restaurant Partner,5,"Sydney, NSW, Australia",Sydney,NSW,Australia,2026-01-25T09:37:49.703082,2026-01-25,Email,Tablet,Positive,One-time,VIP,21,True,en,310.74,food delivery;positive
b9acbf0f-819d-47e2-aa04-0ffeb9ec9546,"Five stars. The Grocery Delivery exceeded my expectations, especially the app tracking.",Verified Buyer,Diana P.,Food Delivery,Grocery Delivery,4,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-07-23T15:32:49.703082,2025-07-23,Android App,Mobile,Positive,One-time,Premium,18,False,en,3084.9,food delivery;positive
c17223da-0606-4aa3-af07-06eb845cb288,"Decent Personal Loan, however the interest rate is extremely slow.",Guest,Eve K.,Banking,Personal Loan,4,"London, ENG, UK",London,ENG,UK,2026-04-13T20:58:49.703082,2026-04-13,In-Store Kiosk,Tablet,Mixed,Upgrade,Standard,8,True,en,2336.56,banking;mixed
7b1f25eb-13da-4a6a-b561-df937caae374,Terrible router setup. The 5G Data Plan is a complete waste of money.,Anonymous,Frank T.,Telecom,5G Data Plan,2,"Austin, TX, USA",Austin,TX,USA,2025-06-17T00:26:49.703082,2025-06-17,Web,Mobile,Negative,Subscription,Standard,47,True,en,4625.06,telecom;negative
af7640a0-0438-455c-856a-bc7d3a61231b,Outstanding billing! I've been using the Device Upgrade for months and couldn't be happier.,Guest,Eve K.,Telecom,Device Upgrade,4,"London, ENG, UK",London,ENG,UK,2026-05-02T20:05:49.703082,2026-05-02,Email,Desktop,Positive,Upgrade,VIP,16,True,en,1576.34,telecom;positive
6375c80e-6ce8-4e51-94f2-bd4c6a9cff20,Outstanding fraud detection! I've been using the Mortgage for months and couldn't be happier.,Anonymous,Frank T.,Banking,Mortgage,5,"New York, NY, USA",New York,NY,USA,2025-10-12T16:22:49.703082,2025-10-12,Email,Mobile,Positive,One-time,Standard,12,False,en,584.3,banking;positive
cab7fb49-d24a-4f88-9bd7-ed0dacbd4f67,Outstanding app interface! I've been using the Credit Card for months and couldn't be happier.,Anonymous,Charlie R.,Banking,Credit Card,4,"Austin, TX, USA",Austin,TX,USA,2026-02-16T18:41:49.703082,2026-02-16,Email,Tablet,Positive,One-time,VIP,34,False,en,3811.6,banking;positive
60c864e1-30e5-44f7-a8d3-361058b4d12c,Worst CRM Dashboard ever. You people are scammers with your trash data export.,Guest,Frank T.,SaaS,CRM Dashboard,1,"San Francisco, CA, USA",San Francisco,CA,USA,2026-03-04T13:11:49.703082,2026-03-04,Email,Tablet,Toxic,Upgrade,Enterprise,38,True,en,2653.18,saas;toxic
f9ab9462-0b6a-4909-9fdb-9b9d326bd85d,Very disappointed in the CRM Dashboard. uptime is unacceptable. Fix this ASAP!,Guest,John D.,SaaS,CRM Dashboard,1,"Austin, TX, USA",Austin,TX,USA,2025-08-14T05:56:49.703082,2025-08-14,In-Store Kiosk,Desktop,Negative,Subscription,VIP,29,False,en,3795.91,saas;negative
892910a6-17d6-4522-a760-8df9f3967ac4,Outstanding interest rate! I've been using the Mobile App for months and couldn't be happier.,Guest,Eve K.,Banking,Mobile App,5,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-06-16T02:40:49.703082,2025-06-16,Email,Tablet,Positive,Renewal,Premium,7,False,en,1834.69,banking;positive
cd72843d-d311-4ce4-b2b3-ccfd2ead33fc,"Five stars. The Analytics Module exceeded my expectations, especially the UI/UX.",Anonymous,Alice S.,SaaS,Analytics Module,4,"New York, NY, USA",New York,NY,USA,2026-02-11T20:27:49.703082,2026-02-11,In-Store Kiosk,Desktop,Positive,One-time,Enterprise,45,True,en,2700.69,saas;positive
dd9cdfdd-2355-40e2-b063-85cff2f967b5,The Apparel is buggy. The packaging never works right. I want a refund.,Guest,John D.,E-commerce,Apparel,1,"New York, NY, USA",New York,NY,USA,2025-10-31T12:58:49.703082,2025-10-31,iOS App,Desktop,Negative,One-time,VIP,43,True,en,330.29,e-commerce;negative
6ef89a41-4a5b-4918-88a9-d076d539010d,"Sure, charge me double for the Mortgage. Best interest rate ever. Not.",Verified Buyer,Eve K.,Banking,Mortgage,2,"Toronto, ON, Canada",Toronto,ON,Canada,2026-01-24T19:33:49.703082,2026-01-24,Android App,Mobile,Sarcastic,Renewal,Standard,20,True,en,3977.0,banking;sarcastic
cbd23ab7-c012-407f-94d2-d13e060c9b4f,"I like the Restaurant Partner, but the food temperature needs a lot of improvement.",Verified Buyer,Eve K.,Food Delivery,Restaurant Partner,3,"San Francisco, CA, USA",San Francisco,CA,USA,2026-04-06T21:59:49.703082,2026-04-06,iOS App,Tablet,Mixed,Renewal,Standard,15,True,en,1420.3,food delivery;mixed
19977479-f541-4a0b-a094-574064df06c2,"The Analytics Module is okay. The API documentation is good, but the other features are lacking.",Verified Buyer,Eve K.,SaaS,Analytics Module,4,"New York, NY, USA",New York,NY,USA,2025-08-26T00:01:49.703082,2025-08-26,In-Store Kiosk,Desktop,Mixed,Renewal,Standard,23,True,en,4433.59,saas;mixed
8e961d49-c92c-47f3-883e-f2aeb28ca0e9,Outstanding return policy! I've been using the Electronics for months and couldn't be happier.,Anonymous,Grace H.,E-commerce,Electronics,5,"San Francisco, CA, USA",San Francisco,CA,USA,2025-11-30T13:37:49.703082,2025-11-30,Web,Tablet,Positive,Subscription,Premium,1,True,en,1782.23,e-commerce;positive
ae5d52c4-fe92-43e7-ae06-ab0ef64e937f,"I like the Electronics, but the packaging needs a lot of improvement.",Guest,John D.,E-commerce,Electronics,2,"New York, NY, USA",New York,NY,USA,2025-08-11T20:10:49.703082,2025-08-11,In-Store Kiosk,Tablet,Mixed,Subscription,Standard,44,True,en,2909.06,e-commerce;mixed
c1e220ce-607d-4de7-a87d-33faddfcabe8,Terrible billing. The Device Upgrade is a complete waste of money.,Verified Buyer,Charlie R.,Telecom,Device Upgrade,2,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-08-19T01:48:49.703082,2025-08-19,Android App,Desktop,Negative,Renewal,Standard,1,True,en,3401.95,telecom;negative
4f9059c0-0805-4160-9dbd-49fcab2be827,"Five stars. The Customer Support exceeded my expectations, especially the billing.",Guest,Grace H.,Telecom,Customer Support,5,"San Francisco, CA, USA",San Francisco,CA,USA,2025-09-15T20:47:49.703082,2025-09-15,Email,Mobile,Positive,One-time,Enterprise,5,False,en,4186.36,telecom;positive
428bf154-113c-4ef0-bf0b-b3a718e107b8,Terrible fraud detection. The Credit Card is a complete waste of money.,Guest,Grace H.,Banking,Credit Card,2,"Austin, TX, USA",Austin,TX,USA,2025-11-12T14:06:49.703082,2025-11-12,Email,Desktop,Negative,Upgrade,Standard,27,True,en,1487.89,banking;negative
e0648c68-1753-4b88-9c77-6c714e3cf6c4,"I like the Restaurant Partner, but the food temperature needs a lot of improvement.",Subscriber,Bob M.,Food Delivery,Restaurant Partner,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-09-02T08:04:49.703082,2025-09-02,iOS App,Mobile,Mixed,Renewal,Standard,8,True,en,1187.4,food delivery;mixed
ce2c7dc3-4c40-46fa-94bc-cf334ea893a0,Outstanding shipping speed! I've been using the Home Goods for months and couldn't be happier.,Anonymous,John D.,E-commerce,Home Goods,4,"San Francisco, CA, USA",San Francisco,CA,USA,2025-11-07T00:53:49.703082,2025-11-07,iOS App,Mobile,Positive,Upgrade,Standard,20,False,en,1907.97,e-commerce;positive
902d1bc7-67ea-4c8f-863e-6bc84b5c66da,Outstanding return policy! I've been using the Apparel for months and couldn't be happier.,Verified Buyer,Charlie R.,E-commerce,Apparel,5,"San Francisco, CA, USA",San Francisco,CA,USA,2026-03-21T23:02:49.703082,2026-03-21,Email,Desktop,Positive,Subscription,Standard,16,True,en,380.36,e-commerce;positive
a83caffa-dd9c-406e-9c31-42a96518bc33,"Five stars. The Fiber Internet exceeded my expectations, especially the billing.",Verified Buyer,Charlie R.,Telecom,Fiber Internet,5,"Austin, TX, USA",Austin,TX,USA,2026-03-21T12:20:49.703082,2026-03-21,Android App,Mobile,Positive,Subscription,Enterprise,5,False,en,2444.01,telecom;positive
1ee58124-db5a-4aa2-a463-7ffbb3269ee3,"Five stars. The Restaurant Partner exceeded my expectations, especially the app tracking.",Verified Buyer,Diana P.,Food Delivery,Restaurant Partner,4,"New York, NY, USA",New York,NY,USA,2026-04-04T09:39:49.703082,2026-04-04,In-Store Kiosk,Desktop,Positive,Upgrade,VIP,12,False,en,1340.98,food delivery;positive
c1eb37ed-0462-4c67-9b06-2a8c366fc512,This Subscription Pass is absolute garbage. The developers who made this app tracking are idiots.,Guest,Bob M.,Food Delivery,Subscription Pass,2,"Austin, TX, USA",Austin,TX,USA,2025-06-18T12:28:49.703082,2025-06-18,Web,Desktop,Toxic,Upgrade,VIP,5,False,en,3014.09,food delivery;toxic
24e5bca3-be35-477d-89c5-0ac2cfe124b2,Very disappointed in the 5G Data Plan. coverage is unacceptable. Fix this ASAP!,Verified Buyer,John D.,Telecom,5G Data Plan,1,"London, ENG, UK",London,ENG,UK,2025-06-01T06:37:49.703082,2025-06-01,Email,Tablet,Negative,One-time,Enterprise,33,False,en,2753.96,telecom;negative
d7003c3b-f196-430f-831a-cd30f49e6496,"Sure, charge me double for the Subscription Pass. Best app tracking ever. Not.",Subscriber,Frank T.,Food Delivery,Subscription Pass,2,"New York, NY, USA",New York,NY,USA,2025-11-25T12:29:49.703082,2025-11-25,Web,Desktop,Sarcastic,Upgrade,Premium,4,False,en,2063.21,food delivery;sarcastic
cf87019d-dad9-43f0-9e34-ecacede1c77e,I absolutely love the Electronics. The shipping speed is fantastic and highly recommended!,Guest,Eve K.,E-commerce,Electronics,4,"Austin, TX, USA",Austin,TX,USA,2026-04-28T11:42:49.703082,2026-04-28,Web,Mobile,Positive,Renewal,Standard,14,False,en,3099.79,e-commerce;positive
0be5215e-952c-43fc-8665-6a83aa3403da,"Five stars. The Shipping & Delivery exceeded my expectations, especially the shipping speed.",Verified Buyer,Diana P.,E-commerce,Shipping & Delivery,4,"Austin, TX, USA",Austin,TX,USA,2025-07-17T21:17:49.703082,2025-07-17,Android App,Desktop,Positive,Renewal,Premium,6,True,en,4992.1,e-commerce;positive
a3f6e69f-fbc1-4e3e-96a4-929c0e07884f,Terrible checkout process. The Electronics is a complete waste of money.,Anonymous,Bob M.,E-commerce,Electronics,2,"Austin, TX, USA",Austin,TX,USA,2025-06-03T21:29:49.703082,2025-06-03,Web,Desktop,Negative,Renewal,Enterprise,38,False,en,2875.72,e-commerce;negative
29981fa7-480b-45db-8a00-c06a0435f068,Outstanding uptime! I've been using the CRM Dashboard for months and couldn't be happier.,Anonymous,Frank T.,SaaS,CRM Dashboard,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-08-27T20:47:49.703082,2025-08-27,Web,Mobile,Positive,Subscription,Standard,29,False,en,3912.6,saas;positive
57d86908-81f9-4b07-9386-f1e925131a9e,Great experience with Fiber Internet. The coverage made it totally worth it.,Verified Buyer,Grace H.,Telecom,Fiber Internet,5,"Austin, TX, USA",Austin,TX,USA,2025-12-03T04:41:49.703082,2025-12-03,iOS App,Tablet,Positive,Renewal,Standard,46,True,en,1914.63,telecom;positive
26c7ecb4-0e42-414a-996e-ba5252ac2a3e,"Five stars. The CRM Dashboard exceeded my expectations, especially the uptime.",Guest,Grace H.,SaaS,CRM Dashboard,4,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-09-22T04:18:49.703082,2025-09-22,Email,Mobile,Positive,One-time,Standard,24,True,en,4882.62,saas;positive
c75f6822-5c90-472b-8f16-652424a2757c,I had a horrible experience with the Personal Loan. The interest rate broke immediately.,Guest,John D.,Banking,Personal Loan,1,"Toronto, ON, Canada",Toronto,ON,Canada,2026-02-02T18:28:49.703082,2026-02-02,Android App,Desktop,Negative,Upgrade,Premium,4,True,en,4549.55,banking;negative
0a66e30c-c865-4841-ac43-b5e3913601f5,I absolutely love the CRM Dashboard. The UI/UX is fantastic and highly recommended!,Guest,Alice S.,SaaS,CRM Dashboard,5,"London, ENG, UK",London,ENG,UK,2025-06-23T06:57:49.703082,2025-06-23,Android App,Mobile,Positive,Renewal,Enterprise,17,True,en,2100.95,saas;positive
5d9bad84-bd35-4546-83f0-79a0ed129319,"While the app interface of the Checking Account is decent, the overall experience was frustrating.",Anonymous,Grace H.,Banking,Checking Account,2,"Sydney, NSW, Australia",Sydney,NSW,Australia,2026-02-12T08:46:49.703082,2026-02-12,Android App,Desktop,Mixed,Renewal,Premium,48,False,en,4351.98,banking;mixed
95de9e92-b530-4425-8f5e-14a96a75bece,I absolutely love the CRM Dashboard. The data export is fantastic and highly recommended!,Anonymous,Grace H.,SaaS,CRM Dashboard,4,"London, ENG, UK",London,ENG,UK,2025-08-17T04:18:49.703082,2025-08-17,Web,Mobile,Positive,One-time,VIP,19,False,en,2684.54,saas;positive
78a8e720-421c-4fc4-b5ca-1c3c4cbf2977,I had a horrible experience with the CRM Dashboard. The UI/UX broke immediately.,Guest,Grace H.,SaaS,CRM Dashboard,1,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-12-17T13:31:49.703082,2025-12-17,Android App,Desktop,Negative,Upgrade,Premium,29,True,en,1705.56,saas;negative
74079579-10b5-4f69-840f-256881729f43,Great experience with Grocery Delivery. The app tracking made it totally worth it.,Verified Buyer,Bob M.,Food Delivery,Grocery Delivery,4,"London, ENG, UK",London,ENG,UK,2025-12-10T04:43:49.703082,2025-12-10,In-Store Kiosk,Desktop,Positive,Renewal,Premium,16,False,en,4808.13,food delivery;positive
63794491-b6d7-4f8f-acc1-d7765f58785e,I absolutely love the CRM Dashboard. The API documentation is fantastic and highly recommended!,Subscriber,Eve K.,SaaS,CRM Dashboard,4,"Toronto, ON, Canada",Toronto,ON,Canada,2025-07-13T18:26:49.703082,2025-07-13,In-Store Kiosk,Tablet,Positive,Renewal,Standard,6,False,en,1926.92,saas;positive
cf536ab0-2bac-424c-8d56-5e8bfe04df0e,"Five stars. The Electronics exceeded my expectations, especially the shipping speed.",Subscriber,Alice S.,E-commerce,Electronics,5,"Toronto, ON, Canada",Toronto,ON,Canada,2026-05-14T17:48:49.703082,2026-05-14,Web,Mobile,Positive,Renewal,VIP,44,True,en,2713.96,e-commerce;positive
eddc9fb4-6daa-4f43-8bb4-3d59f08519dd,Outstanding app interface! I've been using the Mobile App for months and couldn't be happier.,Guest,Charlie R.,Banking,Mobile App,4,"Toronto, ON, Canada",Toronto,ON,Canada,2026-02-26T19:12:49.703082,2026-02-26,In-Store Kiosk,Mobile,Positive,Subscription,Standard,25,True,en,2009.83,banking;positive
fea3dcf2-f4d3-418b-8f22-5cac3e61acae,"The API Access is okay. The API documentation is good, but the other features are lacking.",Subscriber,Frank T.,SaaS,API Access,3,"San Francisco, CA, USA",San Francisco,CA,USA,2026-02-19T01:58:49.703082,2026-02-19,Email,Desktop,Mixed,Subscription,Standard,32,False,en,797.57,saas;mixed
cac02b12-4385-4067-ae9a-efb94a648421,"Five stars. The Grocery Delivery exceeded my expectations, especially the menu variety.",Verified Buyer,Bob M.,Food Delivery,Grocery Delivery,5,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-07-19T02:01:49.703082,2025-07-19,Android App,Mobile,Positive,One-time,VIP,48,True,en,3766.63,food delivery;positive
48baec94-4cf7-4993-86b2-4a5c76571971,The Mobile App is buggy. The app interface never works right. I want a refund.,Guest,Frank T.,Banking,Mobile App,1,"New York, NY, USA",New York,NY,USA,2026-05-05T20:51:49.703082,2026-05-05,iOS App,Mobile,Negative,Subscription,Enterprise,37,False,en,1372.92,banking;negative
7477423c-e130-406f-a795-dddd71798ba1,"Oh brilliant, another update that breaks the Billing System. Masterful API documentation work.",Subscriber,Grace H.,SaaS,Billing System,2,"Sydney, NSW, Australia",Sydney,NSW,Australia,2025-09-09T08:30:49.703082,2025-09-09,Web,Mobile,Sarcastic,Subscription,Enterprise,34,False,en,554.78,saas;sarcastic
c96fc1ee-bd86-4559-95c1-8b33ebec9b9c,I had a horrible experience with the Credit Card. The app interface broke immediately.,Subscriber,Charlie R.,Banking,Credit Card,1,"New York, NY, USA",New York,NY,USA,2026-05-13T13:40:49.703082,2026-05-13,In-Store Kiosk,Desktop,Negative,Subscription,Enterprise,44,False,en,708.39,banking;negative
109d5cce-51fe-48a8-ab73-781907b5f276,Very disappointed in the Electronics. shipping speed is unacceptable. Fix this ASAP!,Guest,Grace H.,E-commerce,Electronics,2,"Toronto, ON, Canada",Toronto,ON,Canada,2025-06-26T19:17:49.703082,2025-06-26,iOS App,Tablet,Negative,One-time,Enterprise,9,True,en,813.7,e-commerce;negative
c9f59b6f-0f82-45e8-8528-20c230aef463,Outstanding API documentation! I've been using the CRM Dashboard for months and couldn't be happier.,Anonymous,Diana P.,SaaS,CRM Dashboard,4,"London, ENG, UK",London,ENG,UK,2025-12-01T17:32:49.703082,2025-12-01,Web,Mobile,Positive,Upgrade,Premium,30,False,en,1999.91,saas;positive
78f5dc98-9ade-4cf7-ba46-4506b9cb6456,Outstanding billing! I've been using the Customer Support for months and couldn't be happier.,Verified Buyer,Bob M.,Telecom,Customer Support,4,"San Francisco, CA, USA",San Francisco,CA,USA,2026-05-21T12:40:49.703082,2026-05-21,Android App,Desktop,Positive,Upgrade,Premium,37,True,en,4333.48,telecom;positive
5c35b91e-a492-43dd-8d4a-f2433f0c9d85,Terrible shipping speed. The Apparel is a complete waste of money.,Guest,Grace H.,E-commerce,Apparel,1,"Sydney, NSW, Australia",Sydney,NSW,Australia,2026-01-15T00:25:49.703082,2026-01-15,iOS App,Mobile,Negative,Subscription,VIP,5,True,en,1293.83,e-commerce;negative
46f6302f-217d-41b2-ac9b-e46f8fc465da,Outstanding return policy! I've been using the Home Goods for months and couldn't be happier.,Anonymous,Grace H.,E-commerce,Home Goods,5,"London, ENG, UK",London,ENG,UK,2025-07-03T19:01:49.703082,2025-07-03,iOS App,Desktop,Positive,Upgrade,Enterprise,38,False,en,2382.18,e-commerce;positive
b5e477d8-0f8f-43b1-a0cb-1bd48f331f8c,The Shipping & Delivery is buggy. The checkout process never works right. I want a refund.,Anonymous,Diana P.,E-commerce,Shipping & Delivery,1,"Toronto, ON, Canada",Toronto,ON,Canada,2025-07-30T20:16:49.703082,2025-07-30,Android App,Desktop,Negative,Subscription,VIP,32,True,en,4908.41,e-commerce;negative
